x,y,inside,u,v,p,speed,continuity_abs
3.675417661097852284e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.290958762168884277e-01,1.802626252174377441e-02,-2.073164656758308411e-02,7.293186783790588379e-01,1.031593531370162964e-01
3.723150357995226867e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.280082702636718750e-01,1.794401556253433228e-02,-1.980564370751380920e-02,7.282294034957885742e-01,1.037370264530181885e-01
3.770883054892601449e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.269317507743835449e-01,1.785315573215484619e-02,-1.888618245720863342e-02,7.271509170532226562e-01,1.042913123965263367e-01
3.818615751789976587e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.258669137954711914e-01,1.775440201163291931e-02,-1.797359064221382141e-02,7.260839939117431641e-01,1.048200801014900208e-01
3.866348448687351169e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.248140573501586914e-01,1.764770597219467163e-02,-1.706838980317115784e-02,7.250288724899291992e-01,1.053249612450599670e-01
3.914081145584725752e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.237725853919982910e-01,1.753316819667816162e-02,-1.617049053311347961e-02,7.239849567413330078e-01,1.058043912053108215e-01
3.961813842482100334e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.227437496185302734e-01,1.741163432598114014e-02,-1.528054103255271912e-02,7.229534387588500977e-01,1.062582656741142273e-01
4.009546539379474916e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.217273116111755371e-01,1.728279888629913330e-02,-1.439874991774559021e-02,7.219341993331909180e-01,1.066834405064582825e-01
4.057279236276850054e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.207234501838684082e-01,1.714733242988586426e-02,-1.352528110146522522e-02,7.209274172782897949e-01,1.070835962891578674e-01
4.105011933174224636e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.197324633598327637e-01,1.700513809919357300e-02,-1.266040280461311340e-02,7.199333906173706055e-01,1.074551269412040710e-01
4.152744630071599219e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.187543511390686035e-01,1.685698702931404114e-02,-1.180435344576835632e-02,7.189520001411437988e-01,1.077986806631088257e-01
4.200477326968973801e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.177887558937072754e-01,1.670250296592712402e-02,-1.095714047551155090e-02,7.179830670356750488e-01,1.081153154373168945e-01
4.248210023866348384e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.168370485305786133e-01,1.654217764735221863e-02,-1.011951640248298645e-02,7.170279026031494141e-01,1.084020733833312988e-01
4.295942720763723521e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.158982753753662109e-01,1.637622341513633728e-02,-9.291160851716995239e-03,7.160855531692504883e-01,1.086601242423057556e-01
4.343675417661098104e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.149730920791625977e-01,1.620523631572723389e-02,-8.472766727209091187e-03,7.151567339897155762e-01,1.088903322815895081e-01
4.391408114558472686e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.140611410140991211e-01,1.602872461080551147e-02,-7.664237171411514282e-03,7.142409682273864746e-01,1.090909540653228760e-01
4.439140811455847269e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.131632566452026367e-01,1.584735885262489319e-02,-6.865520030260086060e-03,7.133393287658691406e-01,1.092610433697700500e-01
4.486873508353222406e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.122792005538940430e-01,1.566122472286224365e-02,-6.076883524656295776e-03,7.124513983726501465e-01,1.094016283750534058e-01
4.534606205250596989e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.114087343215942383e-01,1.547130197286605835e-02,-5.298953503370285034e-03,7.115769386291503906e-01,1.095139980316162109e-01
4.582338902147971571e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.105519771575927734e-01,1.527644693851470947e-02,-4.531484097242355347e-03,7.107161879539489746e-01,1.095953732728958130e-01
4.630071599045346153e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.097094655036926270e-01,1.507764309644699097e-02,-3.774419426918029785e-03,7.098695635795593262e-01,1.096459105610847473e-01
4.677804295942720736e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.088810205459594727e-01,1.487515121698379517e-02,-3.028512001037597656e-03,7.090370655059814453e-01,1.096674501895904541e-01
4.725536992840095873e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.080663442611694336e-01,1.466913521289825439e-02,-2.293311059474945068e-03,7.082182765007019043e-01,1.096587628126144409e-01
4.773269689737470456e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.072665095329284668e-01,1.445956528186798096e-02,-1.568999141454696655e-03,7.074143290519714355e-01,1.096195206046104431e-01
4.821002386634845038e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.064802050590515137e-01,1.424675062298774719e-02,-8.559301495552062988e-04,7.066238522529602051e-01,1.095504835247993469e-01
4.868735083532219621e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.057079076766967773e-01,1.403063163161277771e-02,-1.540966331958770752e-04,7.058473825454711914e-01,1.094520986080169678e-01
4.916467780429594758e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.049500942230224609e-01,1.381194591522216797e-02,5.363561213016510010e-04,7.050853967666625977e-01,1.093235239386558533e-01
4.964200477326969341e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.042064666748046875e-01,1.359046995639801025e-02,1.215480268001556396e-03,7.043375968933105469e-01,1.091650128364562988e-01
5.011933174224343368e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.034769654273986816e-01,1.336637139320373535e-02,1.883275806903839111e-03,7.036039233207702637e-01,1.089767962694168091e-01
5.059665871121719061e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.027615308761596680e-01,1.314014196395874023e-02,2.539366483688354492e-03,7.028843760490417480e-01,1.087599769234657288e-01
5.107398568019093643e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.020601630210876465e-01,1.291157305240631104e-02,3.183975815773010254e-03,7.021788954734802246e-01,1.085126101970672607e-01
5.155131264916468226e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.013732790946960449e-01,1.268091797828674316e-02,3.817040473222732544e-03,7.014878988265991211e-01,1.082376390695571899e-01
5.202863961813842808e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.006997466087341309e-01,1.244867593050003052e-02,4.438444972038269043e-03,7.008103132247924805e-01,1.079335808753967285e-01
5.250596658711217390e-01,1.834532374100720231e-01,1.000000000000000000e+00,7.000405788421630859e-01,1.221468299627304077e-02,5.048170685768127441e-03,7.001471519470214844e-01,1.076003164052963257e-01
5.298329355608591973e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.993958353996276855e-01,1.197897642850875854e-02,5.645811557769775391e-03,6.994984149932861328e-01,1.072400286793708801e-01
5.346062052505966555e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.987643837928771973e-01,1.174209266901016235e-02,6.232302635908126831e-03,6.988630294799804688e-01,1.068507730960845947e-01
5.393794749403341138e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.981468796730041504e-01,1.150374859571456909e-02,6.806809455156326294e-03,6.982416510581970215e-01,1.064346879720687866e-01
5.441527446300715720e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.975435614585876465e-01,1.126440614461898804e-02,7.369365543127059937e-03,6.976345181465148926e-01,1.059919446706771851e-01
5.489260143198091413e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.969535350799560547e-01,1.102415472269058228e-02,7.920324802398681641e-03,6.970407366752624512e-01,1.055229455232620239e-01
5.536992840095465995e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.963775157928466797e-01,1.078299432992935181e-02,8.459515869617462158e-03,6.964609622955322266e-01,1.050257459282875061e-01
5.584725536992840578e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.958151459693908691e-01,1.054113358259201050e-02,8.987113833427429199e-03,6.958949565887451172e-01,1.045048162341117859e-01
5.632458233890215160e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.952657103538513184e-01,1.029870659112930298e-02,9.502697736024856567e-03,6.953420042991638184e-01,1.039576828479766846e-01
5.680190930787589743e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.947296261787414551e-01,1.005581766366958618e-02,1.000676676630973816e-02,6.948024034500122070e-01,1.033852472901344299e-01
5.727923627684964325e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.942073702812194824e-01,9.812518954277038574e-03,1.049909740686416626e-02,6.942767500877380371e-01,1.027879342436790466e-01
5.775656324582338907e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.936979293823242188e-01,9.569257497787475586e-03,1.097986847162246704e-02,6.937639117240905762e-01,1.021686121821403503e-01
5.823389021479713490e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.932011246681213379e-01,9.325712919235229492e-03,1.144875586032867432e-02,6.932638287544250488e-01,1.015248820185661316e-01
5.871121718377088072e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.927179098129272461e-01,9.082198143005371094e-03,1.190640032291412354e-02,6.927774548530578613e-01,1.008591726422309875e-01
5.918854415274463765e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.922470927238464355e-01,8.838973939418792725e-03,1.235237717628479004e-02,6.923035383224487305e-01,1.001711115241050720e-01
5.966587112171838347e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.917892098426818848e-01,8.595734834671020508e-03,1.278677210211753845e-02,6.918426156044006348e-01,9.946051985025405884e-02
6.014319809069212930e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.913439631462097168e-01,8.352771401405334473e-03,1.320984214544296265e-02,6.913943886756896973e-01,9.873002767562866211e-02
6.062052505966587512e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.909106373786926270e-01,8.110441267490386963e-03,1.362137123942375183e-02,6.909582614898681641e-01,9.797798097133636475e-02
6.109785202863962095e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.904900074005126953e-01,7.868602871894836426e-03,1.402170583605766296e-02,6.905348300933837891e-01,9.720676392316818237e-02
6.157517899761336677e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.900813579559326172e-01,7.627166341990232468e-03,1.441092044115066528e-02,6.901234984397888184e-01,9.641637653112411499e-02
6.205250596658711260e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.896845698356628418e-01,7.386818062514066696e-03,1.478885486721992493e-02,6.897241473197937012e-01,9.560818225145339966e-02
6.252983293556085842e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.892994642257690430e-01,7.146805059164762497e-03,1.515568420290946960e-02,6.893365383148193359e-01,9.478037059307098389e-02
6.300715990453460424e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.889262795448303223e-01,6.907917093485593796e-03,1.551158726215362549e-02,6.889609098434448242e-01,9.393718093633651733e-02
6.348448687350836117e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.885648965835571289e-01,6.670020055025815964e-03,1.585626602172851562e-02,6.885972023010253906e-01,9.307669103145599365e-02
6.396181384248210700e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.882144212722778320e-01,6.432979833334684372e-03,1.619024574756622314e-02,6.882445216178894043e-01,9.220047295093536377e-02
6.443914081145585282e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.878752112388610840e-01,6.197064649313688278e-03,1.651323214173316956e-02,6.879031062126159668e-01,9.130872786045074463e-02
6.491646778042959864e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.875469684600830078e-01,5.962326657027006149e-03,1.682579144835472107e-02,6.875728368759155273e-01,9.040191769599914551e-02
6.539379474940334447e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.872298717498779297e-01,5.728922318667173386e-03,1.712767407298088074e-02,6.872537136077880859e-01,8.948257565498352051e-02
6.587112171837709029e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.869231462478637695e-01,5.496546160429716110e-03,1.741873100399971008e-02,6.869451403617858887e-01,8.854916691780090332e-02
6.634844868735083612e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.866270899772644043e-01,5.265905987471342087e-03,1.769966259598731995e-02,6.866472959518432617e-01,8.760501444339752197e-02
6.682577565632458194e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.863413453102111816e-01,5.036264192312955856e-03,1.796986535191535950e-02,6.863598227500915527e-01,8.664678782224655151e-02
6.730310262529832777e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.860656142234802246e-01,4.808261524885892868e-03,1.823024824261665344e-02,6.860824823379516602e-01,8.567865937948226929e-02
6.778042959427208469e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.858001947402954102e-01,4.581994842737913132e-03,1.848036423325538635e-02,6.858154535293579102e-01,8.470007032155990601e-02
6.825775656324583052e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.855443120002746582e-01,4.356890451163053513e-03,1.872035488486289978e-02,6.855581402778625488e-01,8.371214568614959717e-02
6.873508353221957634e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.852979660034179688e-01,4.133797716349363327e-03,1.895062997937202454e-02,6.853104233741760254e-01,8.271466195583343506e-02
6.921241050119332217e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.850612759590148926e-01,3.912038635462522507e-03,1.917073503136634827e-02,6.850724220275878906e-01,8.171072602272033691e-02
6.968973747016706799e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.848337650299072266e-01,3.692380618304014206e-03,1.938125118613243103e-02,6.848437190055847168e-01,8.069651573896408081e-02
7.016706443914081381e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.846154928207397461e-01,3.474264871329069138e-03,1.958213374018669128e-02,6.846243143081665039e-01,7.967794686555862427e-02
7.064439140811455964e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.844055056571960449e-01,3.258101176470518112e-03,1.977355405688285828e-02,6.844132542610168457e-01,7.865214347839355469e-02
7.112171837708830546e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.842048168182373047e-01,3.043539356440305710e-03,1.995545253157615662e-02,6.842116117477416992e-01,7.761968672275543213e-02
7.159904534606205129e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.840124726295471191e-01,2.831108402460813522e-03,2.012815698981285095e-02,6.840183138847351074e-01,7.658424973487854004e-02
7.207637231503580821e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.838281154632568359e-01,2.620428334921598434e-03,2.029154077172279358e-02,6.838331222534179688e-01,7.554374635219573975e-02
7.255369928400955404e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.836520433425903320e-01,2.411886584013700485e-03,2.044592425227165222e-02,6.836562752723693848e-01,7.449980080127716064e-02
7.303102625298329986e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.834840178489685059e-01,2.205147873610258102e-03,2.059144899249076843e-02,6.834875345230102539e-01,7.345306873321533203e-02
7.350835322195704569e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.833230853080749512e-01,2.000532578676939011e-03,2.072806283831596375e-02,6.833260059356689453e-01,7.240325212478637695e-02
7.398568019093079151e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.831704378128051758e-01,1.797765027731657028e-03,2.085600420832633972e-02,6.831727623939514160e-01,7.135405391454696655e-02
7.446300715990453734e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.830247044563293457e-01,1.597396563738584518e-03,2.097523584961891174e-02,6.830266118049621582e-01,7.030127197504043579e-02
7.494033412887828316e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.828861832618713379e-01,1.398838590830564499e-03,2.108610793948173523e-02,6.828876137733459473e-01,6.925013661384582520e-02
7.541766109785202898e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.827547550201416016e-01,1.202284824103116989e-03,2.118838950991630554e-02,6.827558279037475586e-01,6.819838285446166992e-02
7.589498806682577481e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.826298236846923828e-01,1.007988583296537399e-03,2.128244563937187195e-02,6.826305985450744629e-01,6.714699417352676392e-02
7.637231503579953173e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.825116276741027832e-01,8.159945718944072723e-04,2.136875316500663757e-02,6.825121045112609863e-01,6.609781086444854736e-02
7.684964200477327756e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.823995113372802734e-01,6.259228102862834930e-04,2.144671604037284851e-02,6.823998093605041504e-01,6.505071371793746948e-02
7.732696897374702338e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.822940111160278320e-01,4.379670135676860809e-04,2.151675149798393250e-02,6.822941303253173828e-01,6.400619447231292725e-02
7.780429594272076921e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.821942329406738281e-01,2.522985450923442841e-04,2.157899364829063416e-02,6.821942925453186035e-01,6.296460330486297607e-02
7.828162291169451503e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.821002364158630371e-01,6.896210834383964539e-05,2.163381502032279968e-02,6.821002364158630371e-01,6.192578747868537903e-02
7.875894988066826086e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.820118427276611328e-01,-1.123701222240924835e-04,2.168103680014610291e-02,6.820118427276611328e-01,6.089173629879951477e-02
7.923627684964200668e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.819283962249755859e-01,-2.915416844189167023e-04,2.172101661562919617e-02,6.819284558296203613e-01,5.986187234520912170e-02
7.971360381861575251e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.818508505821228027e-01,-4.682322032749652863e-04,2.175359055399894714e-02,6.818510293960571289e-01,5.883670598268508911e-02
8.019093078758949833e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.817778944969177246e-01,-6.427546031773090363e-04,2.177871391177177429e-02,6.817781925201416016e-01,5.781741440296173096e-02
8.066825775656324415e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.817097067832946777e-01,-8.151088841259479523e-04,2.179714664816856384e-02,6.817101836204528809e-01,5.680495500564575195e-02
8.114558472553700108e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.816462874412536621e-01,-9.854887612164020538e-04,2.180854603648185730e-02,6.816470026969909668e-01,5.579794198274612427e-02
8.162291169451074690e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.815872788429260254e-01,-1.153551507741212845e-03,2.181307598948478699e-02,6.815882921218872070e-01,5.479818210005760193e-02
8.210023866348449273e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.815326213836669922e-01,-1.319222617894411087e-03,2.181097492575645447e-02,6.815338730812072754e-01,5.380533263087272644e-02
8.257756563245823855e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.814821958541870117e-01,-1.482621300965547562e-03,2.180243656039237976e-02,6.814838051795959473e-01,5.282162874937057495e-02
8.305489260143198438e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.814352273941040039e-01,-1.644067931920289993e-03,2.178760990500450134e-02,6.814372539520263672e-01,5.184460803866386414e-02
8.353221957040573020e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.813920736312866211e-01,-1.803271938115358353e-03,2.176621183753013611e-02,6.813944578170776367e-01,5.087528750300407410e-02
8.400954653937947603e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.813524365425109863e-01,-1.960032153874635696e-03,2.173852548003196716e-02,6.813552379608154297e-01,4.991538822650909424e-02
8.448687350835322185e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.813167333602905273e-01,-2.114661503583192825e-03,2.170523628592491150e-02,6.813200116157531738e-01,4.896456375718116760e-02
8.496420047732696768e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.812837123870849609e-01,-2.267405856400728226e-03,2.166580781340599060e-02,6.812875270843505859e-01,4.802297800779342651e-02
8.544152744630072460e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.812534928321838379e-01,-2.417728770524263382e-03,2.162037417292594910e-02,6.812577843666076660e-01,4.709112644195556641e-02
8.591885441527447043e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.812261939048767090e-01,-2.565920818597078323e-03,2.156948670744895935e-02,6.812310218811035156e-01,4.616869986057281494e-02
8.639618138424821625e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.812017560005187988e-01,-2.711803186684846878e-03,2.151277288794517517e-02,6.812071800231933594e-01,4.525666311383247375e-02
8.687350835322196207e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.811801791191101074e-01,-2.855815459042787552e-03,2.145076915621757507e-02,6.811861395835876465e-01,4.435599595308303833e-02
8.735083532219570790e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.811603903770446777e-01,-2.997316885739564896e-03,2.138334140181541443e-02,6.811670064926147461e-01,4.346531629562377930e-02
8.782816229116945372e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.811427474021911621e-01,-3.136873710900545120e-03,2.131074294447898865e-02,6.811499595642089844e-01,4.258507117629051208e-02
8.830548926014319955e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.811270117759704590e-01,-3.274374175816774368e-03,2.123289927840232849e-02,6.811348795890808105e-01,4.171585291624069214e-02
8.878281622911694537e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.811131238937377930e-01,-3.409550059586763382e-03,2.115040645003318787e-02,6.811216473579406738e-01,4.085876792669296265e-02
8.926014319809069120e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.811013221740722656e-01,-3.543034661561250687e-03,2.106275781989097595e-02,6.811105608940124512e-01,4.001220315694808960e-02
8.973747016706444812e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810907721519470215e-01,-3.674343694001436234e-03,2.097047492861747742e-02,6.811006665229797363e-01,3.917805477976799011e-02
9.021479713603819395e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810815930366516113e-01,-3.803335595875978470e-03,2.087346836924552917e-02,6.810922026634216309e-01,3.835464641451835632e-02
9.069212410501193977e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810737848281860352e-01,-3.930412698537111282e-03,2.077197656035423279e-02,6.810851097106933594e-01,3.754347935318946838e-02
9.116945107398568560e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810669302940368652e-01,-4.055440891534090042e-03,2.066628262400627136e-02,6.810790300369262695e-01,3.674441576004028320e-02
9.164677804295943142e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810607314109802246e-01,-4.178695846349000931e-03,2.055608853697776794e-02,6.810735464096069336e-01,3.595776110887527466e-02
9.212410501193317724e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810557246208190918e-01,-4.299700725823640823e-03,2.044178172945976257e-02,6.810693144798278809e-01,3.518244996666908264e-02
9.260143198090692307e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810510158538818359e-01,-4.418999422341585159e-03,2.032357081770896912e-02,6.810653805732727051e-01,3.441990911960601807e-02
9.307875894988066889e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810473203659057617e-01,-4.536271560937166214e-03,2.020094916224479675e-02,6.810624003410339355e-01,3.366925194859504700e-02
9.355608591885441472e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810435056686401367e-01,-4.651464987546205521e-03,2.007500454783439636e-02,6.810593605041503906e-01,3.293108940124511719e-02
9.403341288782817164e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810398697853088379e-01,-4.764751065522432327e-03,1.994506642222404480e-02,6.810565590858459473e-01,3.220605850219726562e-02
9.451073985680191747e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810367107391357422e-01,-4.876092541962862015e-03,1.981161162257194519e-02,6.810541749000549316e-01,3.149244561791419983e-02
9.498806682577566329e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810329556465148926e-01,-4.986063111573457718e-03,1.967435702681541443e-02,6.810511946678161621e-01,3.079203702509403229e-02
9.546539379474940912e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810297966003417969e-01,-5.093738902360200882e-03,1.953403279185295105e-02,6.810488700866699219e-01,3.010354749858379364e-02
9.594272076372315494e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810255050659179688e-01,-5.199842620640993118e-03,1.939047500491142273e-02,6.810453534126281738e-01,2.942765690386295319e-02
9.642004773269690077e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810213923454284668e-01,-5.303867626935243607e-03,1.924337074160575867e-02,6.810420751571655273e-01,2.876343578100204468e-02
9.689737470167064659e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810168623924255371e-01,-5.406260956078767776e-03,1.909342035651206970e-02,6.810383200645446777e-01,2.811262570321559906e-02
9.737470167064439241e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810114979743957520e-01,-5.506925750523805618e-03,1.894022151827812195e-02,6.810337901115417480e-01,2.747414633631706238e-02
9.785202863961813824e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.810052394866943359e-01,-5.606092978268861771e-03,1.878454908728599548e-02,6.810283064842224121e-01,2.684744074940681458e-02
9.832935560859189517e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.809981465339660645e-01,-5.703099537640810013e-03,1.862609013915061951e-02,6.810219883918762207e-01,2.623278275132179260e-02
9.880668257756564099e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.809900999069213867e-01,-5.798861850053071976e-03,1.846433803439140320e-02,6.810147762298583984e-01,2.563080191612243652e-02
9.928400954653938681e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.809808611869812012e-01,-5.892508197575807571e-03,1.830064877867698669e-02,6.810063719749450684e-01,2.504012919962406158e-02
9.976133651551313264e-01,1.834532374100720231e-01,1.000000000000000000e+00,6.809704899787902832e-01,-5.984686780720949173e-03,1.813435181975364685e-02,6.809967756271362305e-01,2.446161955595016479e-02
1.002386634844868674e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.809591650962829590e-01,-6.075636018067598343e-03,1.796544715762138367e-02,6.809862852096557617e-01,2.389504387974739075e-02
1.007159904534606243e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.809462904930114746e-01,-6.164819467812776566e-03,1.779430732131004333e-02,6.809741854667663574e-01,2.334054931998252869e-02
1.011933174224343812e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.809316873550415039e-01,-6.252341438084840775e-03,1.762112602591514587e-02,6.809604167938232422e-01,2.279667370021343231e-02
1.016706443914081159e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.809156537055969238e-01,-6.338052917271852493e-03,1.744594797492027283e-02,6.809451580047607422e-01,2.226650342345237732e-02
1.021479713603818729e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.808982491493225098e-01,-6.422728765755891800e-03,1.726847514510154724e-02,6.809285283088684082e-01,2.174814604222774506e-02
1.026252983293556076e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.808790564537048340e-01,-6.505690980702638626e-03,1.708924397826194763e-02,6.809101104736328125e-01,2.123865485191345215e-02
1.031026252983293645e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.808578372001647949e-01,-6.587379146367311478e-03,1.690819486975669861e-02,6.808897256851196289e-01,2.074121497571468353e-02
1.035799522673030992e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.808351278305053711e-01,-6.667294073849916458e-03,1.672556623816490173e-02,6.808677911758422852e-01,2.025524526834487915e-02
1.040572792362768562e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.808096170425415039e-01,-6.745867896825075150e-03,1.654111966490745544e-02,6.808430552482604980e-01,1.978003233671188354e-02
1.045346062052505909e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.807821989059448242e-01,-6.823391187936067581e-03,1.635512337088584900e-02,6.808164119720458984e-01,1.931608095765113831e-02
1.050119331742243478e+00,1.834532374100720231e-01,1.000000000000000000e+00,6.807535290718078613e-01,-6.899089086800813675e-03,1.616766676306724548e-02,6.807884573936462402e-01,1.886281929910182953e-02
